address,area,bedroom_number,description,direction,end_date,floor_number,height,is_car_pack,is_dinning_room,is_kitchen,is_owner,is_terrace,law,price,start_date,street_in_front_of_house,type,width
" Đường Tư Đình, Phường Long Biên, Quận Long Biên, Hà Nội", 31 m,3,"Tôi chính chủ cần bán nhà 5 tầng đẹp - full nội thất
Nhà ngay đầu Tư Đình - vị trí gần cầu Chương Dương, gần dự án cầu Trần Hưng Đạo
Diện tích: 31m² + 23 m² ngõ để xe
Giá cực tốt chỉ: 3.25 tỷ( giá bằng căn chung cư 2pn)
Thiết kế: 5 tầng, 3pn, 2 mặt thoáng, full nội thất, khách chỉ cần xách vali đến ở
Ô tô đỗ cổng, tiện ích quanh nhà vài phút đến TTTM Aeon, sang phố cổ
Sổ đỏ vuông vắn
Liên hệ chi tiết: chính chủ",_,,5,---,False,True,True,False,True,Sổ hồng/ Sổ đỏ," 3,25 tỷ ",Ngày đăng: 14/07/2023,4m,Nhà trong hẻm,---
" Đường Y Wang, Xã Ea Kao, Thành phố Buôn Ma Thuột, Đắk Lắk", 200 m,3,"❌❌ NHÀ ĐẸP 1 MÊ Y WANG - 3 PHÒNG NGỦ
      THIẾT KẾ HIỆN ĐẠI & ĐẦY ĐỦ NỘI THẤT 

-- Mặt tiền đường nhựa rộng 8m Ô tô né nhau thoải mái . Cách đường chính YWang chỉ hơn 100m . Đường Ô bàn cờ thông thoáng , Khu nhà đẹp liền kề sát bên, dân cư ổn định, văn minh

-- Cách Trung Tâm Tp.BMT chỉ 5 KM , Tiếp cận các tiện ích XH xung quanh ( Đại Học Tây Nguyên, Trường Học , Chợ , Siêu Thị... ) chỉ vài phút di chuyển . Phù hợp an cư lâu dài 👍

DT : 5 x 25m - TC : bìa riêng

 Hướng : Đông 💶 Chỉ : 2550 tr
      Hỗ trợ Ngân Hàng cho Khách thiện chí

- Nhà 1 MÊ thiết kế hiện đại không gian cực thoáng gồm : 3 Phòng ngủ ( 1 Master ) , 3 Vệ Sinh , Phòng Khách liền Bếp , Khu giặt phơi riêng & tiểu cảnh đẹp mắt, Sân đậu Oto bán tải , Phòng thờ, ban công…

📲LH xem nhà : kết bạn zalo để nhận nhiều sản phẩm chính chủ khác ạ
🏢🏢 𝐕𝐏: 𝐕𝐈𝐄̣̂𝐓 𝐁𝐄́ 𝐋𝐀𝐍𝐃 𝟑𝟗𝐀 𝐍𝐠𝐮𝐲𝐞̂̃𝐧 Đ𝐢̀𝐧𝐡 𝐂𝐡𝐢𝐞̂̉𝐮, 𝐏. 𝐓𝐡𝐚̆́𝐧𝐠 𝐋𝐨̛̣𝐢, 𝐓𝐏. 𝐁𝐮𝐨̂𝐧 𝐌𝐚 𝐓𝐡𝐮𝐨̣̂𝐭, Đ𝐚̆́𝐤 𝐋𝐚̆𝐤",Tây,,2,25m,True,True,True,False,True,Sổ hồng/ Sổ đỏ," 2,55 tỷ ",Ngày đăng: 14/07/2023,8m,Nhà mặt tiền,5m
" Ngõ Gốc Đề, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội", 55 m,3,"🌹🌹🌹CĂN HỘ TT TẦNG 1 - 2 MẶT NGÕ - Ô TÔ TRÁNH 🌹🌹🌹

 Mô tả:

- Căn hộ TT tầng 1, hai mặt ngõ, mặt trước ngõ Gốc đề cửa 1m, mặt sau chính mặt tiền hơn 3m. 
- Diện tích trên sổ 27m2 thực tế sử dụng 55m2 thiết kế đầy đủ công năng gồm 2 phòng ngủ, 1 gác xép, bếp và 1 nhà vệ sinh. 
- Nhà nằm ngay mặt ngõ chợ nên rất tiện lợi. 
- Sổ đỏ sẵn sàng sàng tên chủ mới.
- Giá: 1 tỷ 750 triệu ( thương lượng )
+ Liên hệ: Trang Nhung để sở hữu những căn hộ tập thể đẹp nhất.",_,,1,15m,False,True,True,False,True,Sổ hồng/ Sổ đỏ," 1,75 tỷ ",Ngày đăng: 14/07/2023,2m,Nhà trong hẻm,"3,3m"
" Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội", 40 m,2,"- Bán căn hộ tập thể tầng 1, cách mặt phố Khương Trung chỉ 50m. Đường vào rộng gần tiện ích đầy đủ,

-Căn hộ có diện tích 40m2, sửa mới đẹp đủ nội thất, 2 phòng ngủ, 1 phòng khách, 1 bếp, 1 vệ sinh đủ công năng sử dụng.

- Sổ đỏ sẵn sàng giao dịch.
- Giá: 1 tỷ 800 triệu ( thương lượng )",_,,1,14m,False,True,True,False,False,Sổ hồng/ Sổ đỏ," 1,8 tỷ ",Ngày đăng: 14/07/2023,2m,Nhà trong hẻm,3m
" Đường Khuất Duy Tiến, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội", 66 m,2,"- Vị trí ĐỈNH CỦA ĐỈNH ngay mặt đường Khuất Duy Tiến, đối diện Licogi  Sân tầng 1 rất tiện để ô tô.

- Căn hộ tập thể G1 Trường trung cấp cảnh sát Thanh Xuân Bắc. 

- Diện tích sổ đỏ 35.8m2 - thực tế sử dụng khoảng 66m2 gồm 2 phòng ngủ, 1 phòng làm việc có thể sửa thành ngủ là 3 ngủ. 1 phòng khách, 1 bếp, 1 khu vệ sinh. 2 mặt thoáng. 

- Giá:  2 tỷ 200 triệu ( thương lượng )",_,,1,14m,False,True,True,False,False,Sổ hồng/ Sổ đỏ," 2,2 tỷ ",Ngày đăng: 14/07/2023,2m,Nhà trong hẻm,"3,8m"
" Đường Tú Mỡ, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội", 80 m,15,"- TOÀ CĂN HỘ CẦU GIẤY
- XÂY 7 TẦNG THANG MÁY
- 15 PHÒNG KHÉP KÍN FULL ĐỒ
- VỊ TRÍ SIÊU ĐẸP SÁT PHỐ OTO ĐỖ
- KINH DOANH DÒNG TIỀN ỔN ĐỊNH

Mô tả: 

👉 Trung Tâm Cầu Giấy Lê Văn Lương Nguyễn Chánh
👉 Cách 20m ra mặt đường container tránh.
👉 Ngõ trước nhà rộng xe con đỗ cửa
👉 Nhà xây mới 15 phòng đủ đồ xịn khép kín cho thuê
👉 Đã cho 1 bên thuê cả nhà full tất cả phòng
👉 Lô đất vuông vắn mặt tiền siêu rộng gần 8m 

Mô tả :
Diện tích 80m2, mặt tiền 7.9m, xây 7 tầng tổng 15 căn phòng khép kín full nội thất.
+ Tầng 1 ; Thông sàn 
+ Tầng 2 3 4 5 6 ; mỗi tầng 3 phòng khép kín 

+ Sổ đỏ vuông vắn, sang tên 1 nốt nhạc.
+ Giá: 15 tỷ 900 triệu ( thương lượng)",_,,7,10m,False,True,True,False,True,Sổ hồng/ Sổ đỏ," 15,9 tỷ ",Ngày đăng: 14/07/2023,3m,Nhà trong hẻm,8m
" Đường Thống Nhất, Phường 16, Quận Gò Vấp, Hồ Chí Minh", 80 m,3,"📣📣📣GIẢM 1 TỶ- 80M- HẺM 4m sát mặt tuền GÂN THÔNG NHẤT P16- LÊ VĂN THỌ- 2 TẦNG- 5X16M- CÒN NHỈNH 4 TỶ👍👍👍
➡️ Hem 4m an ninh 20 bước ra mặt tiền. 5 phút ra cityland, tiện ích bao la
☎️Lh:  Trúc nhà phố, thông tin chuẩn.",_,,2,16m,False,True,True,False,False,---," 4,99 tỷ ",Ngày đăng: 14/07/2023,4m,Nhà trong hẻm,5m
" 193/42/38 Đường Số 6, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh", 64 m,3,"Chính chủ cần bán gấp nhà có sổ hồng riêng.
- Diện tích:: 64m2 (4m×16m)
- Hướng: Nam
- Thiết kế nhà 3 tấm, 1 trệt 2 lầu gồm 3 phòng ngủ, 4wc. Nội thất đầy đủ 3 máy lạnh, 3 tivi samsung 43', sân thượng có máy nước nóng năng mặt trời
- Đường xe hơi trước nhà 6m thông thoáng, sạch sẽ, an ninh
- Gần trường học, gần chợ và trung tâm phường, cách siêu thị Aeon khoảng 10p đi xe
- Tiện ích đầy đủ, chỉ cần về ở luôn
- Giá bán: 4.6 tỷ (còn thương lượng)
- Địa chỉ: 193/42/38 Đường Số 6, phường Bình Hưng Hòa B, quận Bình Tân, TP.HCM 
Liên hệ chính chủ gặp chú Quang đt 0903 683 491
",Nam,,2,16m,False,False,False,True,False,---," 4,6 tỷ ",Ngày đăng: 14/07/2023,6m,Nhà trong hẻm,4m
" Đường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội", 50 m,1,"Giảm 900 Triệu, Bán gấp Nhà Liền kề Văn Phú 50 m2 MT: 5 mét 5,9 Tỷ Ô tô tránh vỉa hè rộng.
Vị trí Mảnh đất quá đẹp đi bộ ra Chợ Văn La, Cách Công viên Văn Phú tầm 100 mét, Xunh quanh dân trí cao toàn xây 6, 7 Tầng thang máy rất đẹp.
Sổ Phân Lô 50 m2 vuông đẹp Phù hợp xây tòa nhà 7 Tầng thì To đẹp nhất Phố Chủ đang để sổ ở Ngân Hàng 4,5 Tỷ nên cần bán gấp trong tháng.
Anh Chị cần xem mảnh đất rất đẹp này gọi Mr. Công : để xem và cảm nhận.",_,,1,10m,True,True,True,False,True,Sổ hồng/ Sổ đỏ," 5,9 tỷ ",Ngày đăng: 14/07/2023,15m,Nhà mặt tiền,5m
" Tỉnh lộ 10, Xã Vinh Hà, Huyện Phú Vang, Huế", 187 m,---,"𝐕𝐈𝐍𝐇 𝐇𝐀̀ 𝐍𝐆𝐀𝐘 𝐓𝐑𝐔𝐍𝐆 𝐓𝐀̂𝐌, 𝐂𝐀́𝐂𝐇 𝐓𝐈̉𝐍𝐇 𝐋𝐎̣̂ 𝟏𝟎𝐂 100𝐌, Đ𝐔̛𝐎̛̀𝐍𝐆 𝐎̂ 𝐓𝐎̂ 𝐕𝐈𝐕𝐔, 𝐆𝐈𝐀́ 𝐒𝐈𝐄̂𝐔 Đ𝐀̂̀𝐔 𝐓𝐔̛
Chương trình ưu đãi đến hết ngày 25/5/2023
✌️------------------------------------------✌️
🅣🅗ô🅝🅖 🅣🅘🅝 🅢ả🅝 🅟🅗ẩ🅜 :
📌Diện tích: 186m2(ngang 5,5m)
📌 Hướng: Tây Bắc
🚩 GIÁ: 4xx tr/lô (x trung học cơ sở)
 C.am kết: San ủi mặt bằng, định vị cắm mố
✌️------------------------------------------✌️
🅜ô 🅣ả 🅢ả🅝 🅟🅗ẩ🅜 :
🍀Thuộc thôn Phường 2, Xã Vinh Hà chỉ cách tỉnh lộ 10C 50m đấu nối trực tiếp.
🍀Khổ đất đẹp, chiều ngang 5,5m thoải mái xây dựng.
🍀Nằm ở vị trí trung tâm, khu vực dân cư đông đúc, bán kính 1km đầy đủ Uỷ ban, trường các cấp, trạm y tế,…
🍀Với quỹ đất còn hạn chế tại thị trường Phú Vang và mức giá chỉ 3,x triệu/m2 không thể tìm thấy tại Vinh Hà là cơ hội lớn cho quý khách hàng sở hữu sản phẩm đầy tiềm năng.
✌️------------------------------------------✌️
👑 𝙏𝙝𝙤̂𝙣𝙜 𝙩𝙞𝙣 𝙡𝙞𝙚̂𝙣 𝙝𝙚̣̂ 👑
🏢 CTCP ĐẦU TƯ & PHÁT TRIỂN BĐS THIÊN HƯNG JSC
📱 𝐋𝐢𝐞̂𝐧 𝐇𝐞̣̂: Phone/Zalo: 0905/722/090
👨🏼‍💻 Chuyên Viên Kinh Doanh: Phan Hồng Sơn
💰 Hỗ Trợ Vay Vốn Lên Đến 70 % 🔥 🔥 🔥
☑️ Xin được tư vấn, hỗ trợ và chăm sóc quý khách hàng 24/7
🏢 Địa chỉ: B13 Hoàng Quốc Việt - phường An Đông - TP.Huế
#ThiênHưngJSC
#ĐấtHuế",_,,---,34m,False,False,False,False,False,Sổ hồng/ Sổ đỏ, 490 triệu ,Ngày đăng: 14/07/2023,4m,"Đất thổ cư, đất ở","5,5m"
" Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, Hồ Chí Minh", 45 m,4,"Giá 1 tỷ 960 triệu ( thương lượng cho khách thiện chí )
+ Diện tích 45,5m2 ( 3,7x12m ) Nhà cực thoáng
+ Sổ hồng chính chủ, sang tên ngay 
+ Vị trí đắc địa nhất trung tâm thành phố, ngay gần công viên, gần dinh Độc Lập, đầy đủ các tiện ích hiện đại nhất.
+ Nhà 1 trệt 1 lầu mới đẹp kiên cố. Đầy đủ tiện nghi để cho thuê giá tốt
+ Dân cư tri thức, dân trí cao",_,,2,9m,False,False,False,False,False,Sổ hồng/ Sổ đỏ," 1,96 tỷ ",Ngày đăng: 14/07/2023,"4,5m",Nhà mặt tiền,5m
" Phố Định Công Hạ, Phường Định Công, Quận Hoàng Mai, Hà Nội", 97 m,9,"Vị trí: 
 BẤT CHẤP ĐẦU TƯ - HIẾM - ĐẸP - KINH DOANH NGON - DIỆN TÍCH TO - DÒNG TIỀN 1 CỬA HÀNG VÀ 9 PHÒNG CHO THUÊ LUÔN 🌹 CHỦ CẦN BÁN RẤT GẤP 
+  rất đẹp  ngõ ô tô tránh,  thẳng tắp KINH DOANH NGON.

+ Hiện tại nhà 3 tầng gồm 1 cửa hàng cho thuê 6tr/ tháng và 9 phòng trọ khép kín 1,8triệu một phòng/ tháng. Đã fuun phòng.

+ đường thông tứ tung, hiện tại đã đẹp, sau quy hoạch mặt phố càng đẹp hơn.

+ Đầu tư dòng tiền luôn, hoạc đập đi xây tòa nhà 7 tầng giá trị vĩnh cửu, hoạc chia lô thì cực ngon.

+ Pháp lý: sổ đỏ chính chủ, để két sẵn sàng giao dịch.",_,,3,---,True,True,True,False,True,---," 6,1 tỷ ",Ngày đăng: 14/07/2023,"4,5m",Nhà trong hẻm,---
" Đường Võ Thị Hồng, Xã Tân Thông Hội, Huyện Củ Chi, Hồ Chí Minh", 150 m,3,"- Diện tích đất 150m2, ngang 7 dài 22m 
- Vị trí nằm ngay quán café Tuấn đi vô 30m, đi bộ 5p là có CTY TNHH sản xuất Công Nghiệp, xung quanh quán ăn, chợ nhỏ, quán café, quán nhậu,… không thiếu gì cả, xung quanh dân cư buôn bán tấp nâp.
-Nhà hiện đang cho thuê làm xưởng 5tr/tháng, nhà không quá cũ khách mua về ở liền hay sơn lại xíu được. Diện tích lớn, nhiều phòng thích hợp với gia đình về ở luôn hay khách mua đầu tư cho thuê lại đều ổn.
- Đường trước nhà 8m, thông thoáng, xe đi lại thoải mái.
- Sổ hồng riêng, sang tên công chứng liền trong tuần.
- Giá bán 475tr, có bớt lộc với khách hàng thiện chí mua bán luôn. 
Liên hệ em xem nhà và làm việc trực tiếp",_,,---,21m,True,False,False,False,False,Sổ hồng/ Sổ đỏ, 475 triệu ,Ngày đăng: 14/07/2023,8m,Nhà mặt tiền,7m
" Đường Quốc lộ 22, Xã Phước Hiệp, Huyện Củ Chi, Hồ Chí Minh", 301 m,---,"Cắt lỗ lô góc 310m² ngay cầu Vượt Củ Chi (11 x 30m) SHR giá 1tỷ5 mặt tiền đường nhựa.
Gọi trực tiếp cô Giang.

Diện tích tổng: 310m², lô góc 2 mặt tiền đường nhựa dân cư hiện hữu lộ giới 12m. Ngang 11m dài 30m đất thổ cư.
Vị trí Quốc Lộ 22 vô đất 300m. Địa thế đất đẹp, cao ráo, bằng phẳng, có rào lưới B40 cắm cọc ranh đầy đủ.
Làm kho hay ở, làm vườn nghỉ dưỡng đều tốt đẹp.
Gặp tôi xem sổ và đi xem đất thực tế! Không qua trung gian môi giới!
Nhận check quy hoạch nhà đất Củ Chi!",_,,---,30m,True,True,True,False,True,Sổ hồng/ Sổ đỏ," 1,5 tỷ ",Ngày đăng: 14/07/2023,8m,"Đất thổ cư, đất ở",11m
" Phố Xã Đàn, Phường Nam Đồng, Quận Đống Đa, Hà Nội", 75 m,6,"Chủ nhà cần tiền đầu tư kinh doanh cần bán gấp căn nhà mặt phố Xã Đàn trung tâm quận Đống Đa ngay trong tháng 5 âm lịch này. Hạ chào 5 tỷ.

- Căn nhà có diện tích 75m² được thiết kế 7 tầng thang máy, lại sở hữu lô góc 3 mặt thoáng vĩnh viễn, mặt tiền 5m, vỉa hè rộng thênh thang.

- Sổ đỏ đẹp, sẵn sàng giao dịch.

- Căn nhà được chủ nhà bán với giá 38 tỷ( có thương lượng).

- Căn nhà được tọa lạc ở vị trí đắc địa, đẹp nhất phố sở hữu lô góc vỉa hè rất rộng, ô tô dừng đỗ ngày đêm. Chủ nhà xậy dựng căn nhà rất tâm huyết, chắc chắn lại được thiết kế hiện đại phù hợp vơi mọi loại hình kinh doanh như văn phòng, spa... Hiện tại chỉ nhà đang cho 1 đơn vị thuê gần 100tr/ tháng.

- Phố Xã Đàn là 1 trong các tuyến phố Vip nhất quận Đống Đa, kinh doanh vô cùng sầm uất, giao thông đi lại vô cùng thuận tiện, gần trường học, trung tâm thương mại, bệnh viên...giao cắt với các tuyến phố chính như:Đại cổ việt, Ô chợ dừa, Tôn đức Thắng, Nguyễn lương bằng...

- Quý khách quan tâm vui lòng liên hệ với Đăng Mừng qua số điện thoại để được trực tiếp tư vấn và xem nhà: 0975 681 ***",_,,7,15m,True,True,True,False,True,Sổ hồng/ Sổ đỏ, 38 tỷ ,Ngày đăng: 14/07/2023,12m,Nhà mặt tiền,5m
" Đường Đặng Tất, Phường An Hòa, Thành phố Huế, Huế", 61 m,3,"NHÀ 3,5 TẦNG - ĐẶNG TẤT - Ô TÔ TẬN SÂN 🚘
✔️ Diện Tích Sàn : 175m2 - ngang hơn 5m ( nở hậu ) 
🏠 Công Năng : Sân Đậu Ô Tô , Phòng Khách , Phòng Bếp , 3 Phòng Ngủ , 3 WC ...
🌍 Gần Sân Bóng An Hoà , Chợ , Uỷ Ban , Truờng Học , Dân Trí Cao . 
💰 Gi.á Chỉ Còn : 2 Tỷ 4xx 💰
#ĐẠTTRẦN",Đông,,3,12m,True,True,True,False,False,Sổ hồng/ Sổ đỏ," 2,4 tỷ ",Ngày đăng: 14/07/2023,4m,Nhà trong hẻm,5m
" Đường Nguyễn Hoàng, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh", 80 m,---,"Sang gấp lô đất Nguyễn Hoàng An Phú Quận 2. Liền kề THPT Thủ Thiêm. Metro An Phú.

Gần đường Song Hành và Lương Đình Của.

Diện tích: 5x16m (80m²).

Pháp lí rõ ràng minh bạch, chính chủ, sổ hồng riêng sang tên công chứng trong ngày.

Mặt tiền trước nhà 12m, cơ sở hạ tầng điện âm nước máy.

Dân cư đông đúc - xây dựng tự do - hỗ trợ giấy phép xây dựng",_,,---,16m,False,False,False,False,False,Sổ hồng/ Sổ đỏ," 2,5 tỷ ",Ngày đăng: 14/07/2023,8m,"Đất thổ cư, đất ở",5m
" Đường Quốc lộ 22, Xã Phước Hiệp, Huyện Củ Chi, Hồ Chí Minh", 214 m,---,"BÁN 214m2 GIÁ 390TR TẠI PHƯỚC HIỆP CỦ CHI SHR 
-Nằm trên đường Nguyễn Thị Nị , cách quốc lộ 100m , gần ngã ba Cây Điệp , hẻm sẹc lớn , đường nhựa 6m xe oto con vào thoải mái 
-Đầu đường là UBND Phước Hiệp , trạm y tế Phước Hiệp , BHX , bưu điện , Công Ty ,  trường trung học Phước Hiệp , 
-Khu dân cư xung quanh học thức cao , nhà sát nhau , điện nước có sẵn , bao xây , đất cứng cao không ngập úng 
-DT : 7.9 x 27 = 214m2 SHR sang tên công chứng trong ngày , xây dựng thoải mái 
Muốn đi xem đất trực tiếp liên hệ tôi",_,,---,27m,False,False,False,False,False,Sổ hồng/ Sổ đỏ, 390 triệu ,Ngày đăng: 14/07/2023,6m,"Đất thổ cư, đất ở",8m
" Đường Hùng Vương, Phường Phú Mỹ, Thị Xã Phú Mỹ, Bà Rịa Vũng Tàu", 200 m,---,"VỊ TRÍ : các khu dân cư cao cấp tại thị xã phú mỹ brvt như tái định cư 44ha, ata, vạn hạnh , hodeco...

Diện tích : 5x20 ,5x25, 10x25, 13x20 .... Thổ cư 100%

GIÁ RẺ chủ cần tiền bán nhanh chỉ từ 2 tỷ XXX

Quý anh chị vui lòng liên hệ ngay cho em",_,,---,---,False,False,False,False,False,---, 12 triệu / m,Ngày đăng: 14/07/2023,20m,"Đất thổ cư, đất ở",---
" Đường Đào Duy Anh, Phường 9, Quận Phú Nhuận, Hồ Chí Minh", 70 m,2,"Bán căn nhà ngay tại Đào Duy Anh,Phường 9, Phú Nhuận
- Diện tích: 5 x 14 ( 70m2). Diện tích sàn: 138m2
- Kết cấu: Đúc 1 lầu, sàn BTCT, 2 phòng ngủ, 2 nhà vệ sinh.
- Nhà thoáng mát, nội thất đẹp, đèn chùm, nhà hoàn toàn mới
- Tặng full nội thất 
- Tiện ích: Nhà trước 6m, gần trường, chợ, bệnh viện, công viên,...
- Giá; 2.8 tỷ
- Pháp lý
+ Sổ hồng chính chủ
+ Hỗ trợ vay ngân hàng
= Cần bán nhanh, giá cả thương lương cho những khách hàng thiện chí.",_,,2,14m,False,False,False,False,False,Sổ hồng/ Sổ đỏ," 2,8 tỷ ",Ngày đăng: 14/07/2023,6m,Nhà mặt tiền,5m
" Đường Nguyễn Thượng Hiền, Phường 5, Quận Bình Thạnh, Hồ Chí Minh", 40 m,4,"Nhà nằm sát mặt tiền Nguyễn Thượng Hiền phường 5 Bình Thạnh.
- Diện tích: 4.8m X 8m Vuông vức.
- Kết cấu: Trệt + Lửng+ 2 lầu + sân thượng.
- Nhà thiết kế 4 phòng ngủ + 2 nhà WC.
- Hẻm xe hơi sát mặt tiền đường cách 25m.
- Nhà mới đẹp, full nội thất
- Sổ hồng hoàn công đủ.
- Giá 2.4 tỷ thương lượng.",_,,2,8m,False,False,False,False,True,Sổ hồng/ Sổ đỏ," 2,4 tỷ ",Ngày đăng: 14/07/2023,3m,Nhà mặt tiền,5m
" Đường Lê Đức Thọ, Phường 13, Quận Gò Vấp, Hồ Chí Minh", 46 m,3,"Chính chủ bán gấp căn nhà đường lê đức thọ,phường 13 gò vấp
Diện tích 46m2
Nhà 1 trệt 1 lầu mới
3 phòng ngủ, 2 nhà vệ sinh
Full nội thất,
Đường trước nhà 6m
Sổ hồng riêng,công chứng sang tên nhanh gọn
Vui lòng gọi điện trực tiếp",_,,2,12m,False,False,False,False,False,Sổ hồng/ Sổ đỏ," 2,2 tỷ ",Ngày đăng: 14/07/2023,6m,Nhà mặt tiền,4m
" Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Hồ Chí Minh", 50 m,2,"Bán căn nhà ngay tại Phạm Văn Chiêu, phường 14, Gò vấp
- Diện tích: 3,5 x 15 ( 50,5m2). Diện tích sàn: 104m2
- Kết cấu: Đúc 1 lầu, sàn BTCT, 2 phòng ngủ, 2 nhà vệ sinh.
- Nhà thoáng mát, nội thất đẹp, đèn chùm, nhà hoàn toàn mới
- Tặng full nội thất 
- Tiện ích: Nhà trước 6m, gần trường, chợ, bệnh viện, công viên,...
- Giá; 2.8 tỷ
- Pháp lý
+ Sổ hồng chính chủ
+ Hỗ trợ vay ngân hàng
= Cần bán nhanh, giá cả thương lương cho những khách hàng thiện chí.",_,,1,14m,False,True,True,False,True,Sổ hồng/ Sổ đỏ," 2,8 tỷ ",Ngày đăng: 14/07/2023,6m,Nhà mặt tiền,4m
" Đường Huỳnh Khương An, Phường 5, Quận Gò Vấp, Hồ Chí Minh", 60 m,2,"Bán ngay căn nhà tại Huỳnh Khương An, phường 5, Gò Vấp.
- Diện tích: 5 x 12m, giữa nhà rộng rãi 3.2m, xây dựng hết đất.
- Nhà đúc 1 trệt, 1 lầu. Tổng diện tích sử dụng là 120m2.
- Nhà có 2 phòng ngủ lớn, 2 nhà vệ sinh, bếp và phòng khách riêng biệt, ấm cúng, ban công rộng rãi, cực thoáng mát.
- Nhà được trang bị đầy đủ nội thất và tiện ích, rất thích hợp cho gia đình ở lâu dài.
- Hẻm vào nhà 6m thẳng một trục, thông qua đường Phan Văn Trị.
- Nhà nằm ngay chợ Gò Vấp, Đại học Công Nghiệp,..
- Sổ Hồng riêng
- Tặng toàn bộ nội thất trong nhà.
- Nhà hướng Đông Bắc.
- Giá: 2.8 tỷ",Đông Bắc,,1,12m,False,True,True,False,True,Sổ hồng/ Sổ đỏ," 2,8 tỷ ",Ngày đăng: 14/07/2023,6m,Nhà mặt tiền,5m
" Đường Ngô Đức Kế, Phường 12, Quận Bình Thạnh, Hồ Chí Minh", 56 m,5,"Bán căn nhà ngay tại Ngô Đức Kế, phường 12, Bình Thạnh 
- Nhà hẻm xe hơi, sát mặt tiền.
- Diện tích đất: 4.7x12m - Diện tích công nhận: 48m2
- Diện tích xây dựng: 40.2 m2 : Diện tích sàn: 175m2
- Kết cấu: trệt, 3 lầu, sân thượng.
- Nhà có 5 phòng ngủ, 6 nhà vệ sinh.
- hem xe hơi 5m, cách mặt tiền chỉ có 10m
- nhà góc 2 mặt tiền thoáng mát
- Nhà xây kiên cố xem là thích nghi
- nhà mới full nội thất chỉ cần sách vali vào là ở ngay
- thích hợp mua ở gia đình hoặc cho thuê kinh doanh
- Giá: 2.6 tỷ
- Sổ hồng hoàn công đủ",_,,3,12m,False,True,True,False,True,Sổ hồng/ Sổ đỏ," 2,6 tỷ ",Ngày đăng: 14/07/2023,5m,Nhà mặt tiền,5m
" Đường Lê Quang Định, Phường 5, Quận Bình Thạnh, Hồ Chí Minh", 60 m,4,"Vị trí: Ngay ngã tư Lê Quang Định giao Nguyễn Bỉnh Khiêm, tiện di chuyển ra các quận trung tâm (Phú Nhuận, Tân Bình, Bình Thạnh, sân bay,... ).
- Diện tích: 5 x 12,5m
- Sổ hồng hoàn công đủ. Giá: 3tỷ8.
Kết cấu: 1 trệt + 1 lửng + 1 lầu + sân thượng.
Nhà có 4 Phòng ngủ + 4WC.
Nhà hẻm 6m, mới xây 100%, full nội thất. Chỉ việc dọn vào ở ngay. Khu vực an ninh, sạch đẹp, 2 mặt tiền thoáng mát.
Thích hợp mua về ở hoặc cho thuê.",_,,1,12m,False,True,True,False,True,Sổ hồng/ Sổ đỏ," 3,8 tỷ ",Ngày đăng: 14/07/2023,6m,Nhà mặt tiền,5m
" Đường Chu Văn An, Phường 12, Quận Bình Thạnh, Hồ Chí Minh", 52 m,2,"Cần bán căn nhà ngay Chu Văn An phường 12 Bình Thanh.
- Diện tích: 4x13m2 Vuông vức
- Diện tích công nhận: 52m2 - DT sàn: 100m2
- Kết cấu: Trệt + Lầu BTCT - 2 phòng ngủ + 2 nhà vệ sinh.
- Nhà có ban công, giếng trời, sân đậu xe rông rãi, sân phơi, nhà thoáng mát,..
- Hẻm ba gác rộng rãi, cách hẻm xe hơi chỉ 3 căn,...
- Gần học viện cán bộ Chu Văn An, chợ cây Điệp, Bùi đình túy, Cách quận 1 chỉ 5p đi xe
- Nhà kiên cố chắc chắn, vào là ở ngay,...
- Phù hợp mua ở gia đình, cho thuê,..
- Giá: 2 tỷ 650tr
- Pháp lý:
sổ hồng đầy đủ
hỗ trợ vay ngân hàng.",_,,1,13m,False,True,True,False,False,Sổ hồng/ Sổ đỏ," 2,65 tỷ ",Ngày đăng: 14/07/2023,6m,Nhà mặt tiền,4m
